-0.411775  0.0163405  1.20099  0.0642324  -0.0225745  0.000906695
-0.713201  -0.0251275  0.101341  0.13227  0.00946884  -0.000387831
-0.389939  0.243252  -0.106074  0.0266029  0.0145061  0.000894011
0.407172  -0.0863567  2.96764  -0.0257634  -0.00778617  -0.000893599
1.58866  -0.0862771  0.446036  -0.0608354  0.0147438  -0.00202444
2.13807  -0.033192  -1.4664  -0.145554  0.0111309  -0.00316115
0.117936  0.096522  -2.68508  0.0202165  0.0130612  -0.000209645
-0.629667  0.154439  0.0804771  -0.0326113  -0.0248916  -0.000117146
0.268983  0.0186049  0.334105  -0.0647042  0.00206384  0.000293098
-1.14036  -0.00320213  -0.0075533  -0.0666898  0.0039643  -0.00239966
0.90211  0.0371418  -1.2629  -0.334795  -0.0250365  0.00130895
-1.76891  0.0533838  -0.762578  -0.16147  -0.0143894  0.000300276
1.13053  -0.148049  1.56446  -0.232842  -0.0261756  -0.000620362
-0.0286351  0.0038348  0.772124  -0.0147549  -0.0195002  0.0002969
0.0367887  -0.0629203  1.55045  0.169069  0.0188941  -0.000283351
-0.0175159  0.168886  0.708809  0.206937  0.0116083  -0.00119146
0.034198  0.275978  0.599717  0.000610588  -0.00406653  0.000430221
-1.30003  0.141194  -1.49492  0.183412  -0.0186889  -0.00139949
-2.55649  -0.116676  -1.48264  0.0218657  -0.00263899  -0.00103006
2.23513  -0.129827  -0.779972  -0.0886488  0.0226236  -5.58543e-06
1.01723  -0.104832  -1.1199  -0.126942  -0.0138243  -0.000296705
-0.919543  0.072855  -0.935235  0.0396143  -0.0117725  -0.000284236
-0.148094  -0.0988877  -0.0515777  0.282463  0.00993595  -1.45752e-06
-0.474044  -0.159973  -0.350002  -0.125017  -0.0206898  0.0013599
-0.563884  0.0369237  0.943446  -0.212544  0.0100719  0.000846422
-0.681818  -0.0502942  1.31249  -0.106331  0.0251955  -0.0011017
-1.75935  -0.136369  0.469144  -0.0937803  0.0169654  0.00157374
-1.21346  0.0812241  -1.89983  0.048544  -0.0276139  0.00141512
0.853021  0.337004  -0.522643  -0.0959891  0.0125773  0.00300438
0.149367  -0.172661  1.0355  0.123024  0.0276136  -0.00103767
0.589533  -0.12954  1.99959  0.092141  -0.00609385  0.00146568
-0.360177  0.160035  -1.481  0.00100142  0.00558838  0.00211644
-0.495984  0.227671  0.62281  -0.15592  0.000798598  -0.00101157
0.673643  -0.113147  0.869469  0.197101  -0.00615085  0.000670109
1.19841  0.268081  0.94956  0.0607177  0.0269951  0.000654942
-0.16743  -0.240517  -2.16471  -0.0986207  -0.018936  -4.86582e-05
-0.0800146  0.204227  0.269534  0.189712  0.0118076  0.000695435
-0.830753  0.0700417  1.19653  0.055307  -0.010004  -0.00139355
-1.90118  0.0364843  0.541167  -0.10604  -0.0136142  -7.95588e-05
-0.423416  0.0434251  -0.677009  -0.120506  0.00486799  -0.00166188
0.599833  -0.107881  -1.41163  0.114114  0.000948565  -0.0028344
-1.52513  0.00925695  -2.07756  0.0466324  -0.00942371  -0.00060567
1.45343  -0.041274  -0.858956  -0.0713135  0.0199295  0.0027737
-1.89791  -0.186657  1.11274  -0.0477178  -0.019342  0.00208313
-1.02241  -0.072412  -1.17538  -0.0414811  0.011498  0.00118034
-0.926622  0.0175824  1.75518  0.00430678  0.00157943  -0.00129517
-1.18861  0.137767  -0.865331  -0.153175  0.00998959  0.000866573
2.61435  -0.018869  -0.618565  -0.204261  0.0102961  -0.00192137
1.93029  0.0898763  -2.01694  -0.0619481  0.00487519  -0.00036628
-0.894215  0.0124948  1.75536  -0.209547  0.018461  5.98951e-05
-1.91749  0.0878533  0.0250182  -0.0853532  -0.0121985  0.00025561
-1.13603  -0.227552  1.09902  0.0369018  -0.0193465  -1.47129e-05
1.5897  -0.0280705  1.71045  -0.0231514  -0.0206953  0.000356021
-1.14469  0.0436881  -0.635351  0.127694  0.0187055  -0.00246831
-0.7775  0.115482  -1.65714  -0.229912  -0.0212132  -7.33025e-05
-0.0786174  0.138137  2.60744  -0.115884  -0.0208223  0.000328063
-1.72527  -0.144556  -0.00266242  0.219753  -0.00677452  0.00289995
-1.46167  -0.0320412  -1.0025  0.0209254  -0.00351725  -1.94508e-05
1.12202  0.19071  -1.05846  0.0459141  -0.0179267  0.00116051
-1.84032  -0.158106  1.03024  0.0425659  -0.0260229  0.00127776
-1.89634  0.0154953  -1.27945  0.0024674  0.0137898  0.00213632
0.974593  0.0544691  -1.75899  0.0629981  -0.00945747  -0.00151863
-0.337656  0.0124555  -0.250886  0.0779169  -0.013557  -0.00096297
0.554685  0.16088  -1.24578  -0.00395476  0.0257179  -0.00197386
-2.02094  -0.109569  -1.79672  0.0265651  -0.0266697  0.00178296
-1.19886  0.110584  0.250195  0.0423663  -0.0181809  -0.000147987
-1.27475  -0.253307  -0.571351  -0.113782  0.00645147  -1.17996e-05
-0.180939  0.0955225  -0.39758  -0.153165  -0.0130753  8.56644e-05
0.308556  0.147444  0.798791  -0.0396865  -0.0116312  -0.000251272
-0.0240909  0.237072  1.70023  -0.00131368  -0.0143601  0.000128913
-2.35975  0.0966419  -2.35171  -0.0549184  0.0256418  -0.00220939
-1.95394  0.0222082  2.13612  0.062319  0.00584246  -0.000907246
0.310891  -0.254894  0.295911  0.097986  0.00911141  -0.000953141
-0.140663  0.183108  0.105105  0.0876075  0.0142874  -0.000182807
0.786074  -0.15196  -1.36087  0.110165  0.0237427  -0.000713856
0.487384  -0.0622371  2.01001  -0.107452  -0.0148228  -0.000228877
0.733052  0.00468995  0.266534  -0.000508321  0.0264032  8.92774e-05
1.16355  0.0137571  -1.93578  0.155817  -0.00176627  0.000301871
1.92746  0.0705918  0.449574  -0.0880703  0.0177778  0.000135593
-1.68684  0.155226  2.59734  0.169892  -0.00353548  0.00194511
2.66237  0.131955  0.904735  -0.0773044  0.0145142  0.000893259
0.835664  0.124604  -1.43261  -0.0258238  0.0231942  1.89296e-05
1.26647  0.153077  -0.117243  0.00121855  0.000935441  0.000102367
-2.45432  0.0559361  2.43424  0.0625507  0.00475882  0.000678774
-1.18871  0.0834169  -1.44393  -0.0476262  -0.000508049  -0.00212794
2.30308  0.182546  -1.21536  -0.00145409  0.009242  0.000169526
-0.485991  -0.183972  0.0510215  0.149897  -0.00511547  -0.00126051
0.246034  -0.0867619  -0.135781  -0.115414  0.0183267  -0.000399136
-0.348628  -0.0134327  -1.67733  -0.0347729  0.0242464  -0.00170007
-1.55518  0.0277061  1.16718  0.0680857  -0.00384807  0.00011147
-0.307852  -0.0285492  0.302255  0.299904  -0.0072718  0.000366655
-2.42344  0.0820163  -1.98771  0.104308  -0.00893446  -0.00038936
2.05971  -0.0794981  0.200794  -0.233594  -0.00081405  -0.000276044
-1.2401  0.00160573  -0.0107786  0.0910739  0.0177691  -0.000286029
-1.83571  -0.0799266  0.562161  0.014744  0.00396031  0.000805027
1.22208  -0.148632  -1.70204  -0.035926  -0.0243351  0.00111372
-0.599597  0.0598768  -0.159467  0.0956941  0.00142021  0.000964407
-0.0915513  -0.169188  0.484691  -0.0449983  0.0212285  -0.00161798
0.318264  0.0389557  1.31327  0.0837204  0.0010698  -0.000264131
0.989188  0.197631  -1.17718  -0.00952225  -0.00460324  0.000590827
0.392172  0.0469912  -0.996019  0.173578  0.00441839  0.000205186
-1.3769  -0.135664  -1.71781  -0.14131  0.0200067  0.00153878
-0.452236  -0.120484  0.537233  0.0171164  0.0209357  -0.000460344
0.276638  -0.0460875  -0.00939202  -0.173638  -0.000748508  -0.000442989
0.670049  -0.0754658  -0.144506  -0.250327  -0.00508008  -5.34145e-05
1.84102  -0.0374721  0.155748  -0.0300323  -0.00729169  -0.00111695
-1.48284  0.100311  0.365708  0.0933141  -0.00651082  0.00339491
-1.05084  0.14398  -0.952701  0.138479  0.00553984  -2.73198e-05
-2.06833  0.0494012  1.26338  0.141947  0.00810485  -5.09291e-06
0.509282  -0.0836745  -1.1243  0.110946  0.00923133  -0.0018324
1.55893  -0.171709  -1.68327  -0.115689  0.0196053  -0.00150659
-0.452578  0.129933  -0.977201  0.0246536  -0.0249683  -0.00160204
-2.46477  -0.0171941  0.550588  0.104686  -0.00992468  0.00184131
0.428888  -0.0922091  -0.964799  -0.0894331  -0.00232111  -0.000255737
0.15258  -0.340855  0.100959  -0.25193  0.0189236  -0.000437288
-1.82809  0.151857  -2.47904  0.172425  0.0176778  -0.000311927
0.481477  0.00306208  -0.564172  0.0861213  0.0266684  -0.000419299
-0.470611  -0.03079  -0.995654  -0.0308547  0.00914567  -0.000523393
-1.06815  -0.139936  -0.379071  0.0325639  -0.0176378  0.000574566
1.89254  0.0228773  -2.55405  -0.14156  0.00192953  0.00217828
1.03124  -0.0971081  0.135464  0.263263  0.0014485  -0.000505449
-1.27769  -0.123456  -1.10237  0.0422461  -0.00318836  0.000409445
